"BioSpecID","element_perturbed","rel_element_concentration_actual","element_measured","ng_perwell_BC","mean_ng_perwell_BC_AE","Ratio_to_AEngperwell"
"Mn 100","Mn",99.502,"Zn",231.25791187033,239.937024118207,0.963827540665002
"Mo 10","Mo",11.979,"Zn",391.213748308162,239.937024118207,1.63048512311059
"Mo 0.02","Mo",0.021,"Zn",230.305064190171,239.937024118207,0.959856299946063
"Ca 0.1","Ca",0.115,"Zn",267.743230171604,239.937024118207,1.11588960126345
"Mn 20","Mn",19.935,"Zn",229.014566081407,239.937024118207,0.9544778131806
"Cu 0","Cu",0.011,"Zn",285.862347990013,239.937024118207,1.19140574090467
"Ca 0.5","Ca",0.53,"Zn",222.007009266491,239.937024118207,0.925271996193127
"Fe 0.02","Fe",0.159,"Zn",233.587772581274,239.937024118207,0.973537841605452
"Ca 0.5","Ca",0.53,"Zn",243.592337730422,239.937024118207,1.01523447090189
"Mg 0.1","Mg",0.097,"Zn",266.597118646648,239.937024118207,1.11111288316766
"Zn 2","Zn",2.421,"Zn",444.987644643018,239.937024118207,1.85460183262001
"Mn 5","Mn",4.913,"Zn",227.649913880957,239.937024118207,0.948790269936848
"Mo 0.2","Mo",0.239,"Zn",235.873550252687,239.937024118207,0.983064415004505
"Ca 0.2","Ca",0.223,"Zn",244.190528200903,239.937024118207,1.01772758538758
"Zn 2","Zn",2.421,"Zn",438.833837565419,239.937024118207,1.82895423988098
"Fe 0.05","Fe",0.195,"Zn",258.862622420529,239.937024118207,1.07887735697263
"Mn 50","Mn",50.166,"Zn",228.696833103283,239.937024118207,0.953153578293167
"Cu 5","Cu",5.662,"Zn",250.794590979729,239.937024118207,1.04525173595624
"Ca 0.2","Ca",0.223,"Zn",246.530540420508,239.937024118207,1.02748019538266
"Na 0.01","Na",0.02,"Zn",232.927790936518,239.937024118207,0.970787196317665
"Fe 0.5","Fe",0.65,"Zn",242.933131228072,239.937024118207,1.01248705622184
"Zn 0.2","Zn",0.213,"Zn",94.4438824010958,239.937024118207,0.393619462224252
"Cu 0.1","Cu",0.125,"Zn",228.920906452718,239.937024118207,0.954087462299853
"Ca 0.01","Ca",0.012,"Zn",291.352244545748,239.937024118207,1.21428631373794
"Zn 10","Zn",11.246,"Zn",741.168472471795,239.937024118207,3.08901252399735
"Cu 0.1","Cu",0.125,"Zn",236.585092672472,239.937024118207,0.986029953242718
"Fe 0","Fe",0.118,"Zn",240.654002570784,239.937024118207,1.00298819431979
"Na 20","Na",16.842,"Zn",229.18916039995,239.937024118207,0.955205480447398
"Cu 0.5","Cu",0.582,"Zn",297.37888285811,239.937024118207,1.23940389754774
"Mo 0.02","Mo",0.021,"Zn",240.038524787383,239.937024118207,1.00042303045788
"Cu 0.2","Cu",0.237,"Zn",260.788097228891,239.937024118207,1.08690227440852
"Mn 20","Mn",19.935,"Zn",228.881964401189,239.937024118207,0.953925161164077
"K 5","K",5.208,"Zn",223.085908022731,239.937024118207,0.929768587580823
"Mo 0.01","Mo",0.046,"Zn",242.102742849701,239.937024118207,1.00902619651741
"Mo 0.01","Mo",0.046,"Zn",233.139793639223,239.937024118207,0.971670772762294
"Mn 0.1","Mn",0.137,"Zn",230.303707422537,239.937024118207,0.959850645263803
"Zn 0.02","Zn",0.049,"Zn",72.4353166960928,239.937024118207,0.301893036151049
"Zn 0.02","Zn",0.049,"Zn",74.9995394170605,239.937024118207,0.312580101769169
"Cu 0.2","Cu",0.237,"Zn",239.133001952946,239.937024118207,0.996649028351435
"Mn 0.1","Mn",0.137,"Zn",234.102621566771,239.937024118207,0.975683608759933
"Na 5","Na",4.414,"Zn",229.824713653322,239.937024118207,0.957854314055746
"Zn 0.05","Zn",0.075,"Zn",73.961721219216,239.937024118207,0.308254724301233
"Zn 0.01","Zn",0.049,"Zn",69.7952501762201,239.937024118207,0.290889871759996
"Fe 0.2","Fe",0.317,"Zn",242.748313617159,239.937024118207,1.01171678072312
"Ca 5","Ca",5.658,"Zn",225.068229425875,239.937024118207,0.938030427996781
"Fe 20","Fe",23.594,"Zn",257.763842714699,239.937024118207,1.0742979065528
"Cu 2","Cu",2.269,"Zn",242.420026807355,239.937024118207,1.01034855999517
"Mn 0.01","Mn",0.035,"Zn",241.029803860691,239.937024118207,1.00455444401089
"Fe 2","Fe",2.348,"Zn",240.606229698768,239.937024118207,1.0027890884411
"Mn 50","Mn",50.166,"Zn",222.740020475288,239.937024118207,0.928327011197543
"Fe 50","Fe",56.327,"Zn",256.072376756516,239.937024118207,1.06724828190901
"Cu 0.1","Cu",0.125,"Zn",304.285648838599,239.937024118207,1.2681896424984
"Mn 0","Mn",0.007,"Zn",247.627866443256,239.937024118207,1.03205358719987
"Cu 0.02","Cu",0.035,"Zn",259.832588584987,239.937024118207,1.08291994343057
"Mo 0.05","Mo",0.062,"Zn",245.044882475759,239.937024118207,1.02128832920357
"Cu 0.02","Cu",0.035,"Zn",235.919255900906,239.937024118207,0.983254905189951
"Fe 0.1","Fe",0.215,"Zn",242.215176438269,239.937024118207,1.00949479276254
"Mn 0.01","Mn",0.035,"Zn",247.127141184359,239.937024118207,1.02996668435218
"Ca 0","Ca",0.002,"Zn",313.680077816401,239.937024118207,1.30734337049152
"Fe 0.1","Fe",0.215,"Zn",238.554975066239,239.937024118207,0.994239950849409
"Zn 20","Zn",22.071,"Zn",867.495683085382,239.937024118207,3.61551405529646
"Zn 0.5","Zn",0.491,"Zn",140.7787858427,239.937024118207,0.586732232593436
"Mn 5","Mn",4.913,"Zn",248.955385318493,239.937024118207,1.03758636764555
"Mn 0.02","Mn",0.032,"Zn",238.043983474416,239.937024118207,0.992110260387085
"Zn 5","Zn",6.002,"Zn",577.492256095558,239.937024118207,2.40684928979969
"Mo 0.05","Mo",0.062,"Zn",226.590216777998,239.937024118207,0.944373706437097
"Na 0.1","Na",0.096,"Zn",236.367410923803,239.937024118207,0.985122707895863
"Zn 0.5","Zn",0.491,"Zn",138.878475839606,239.937024118207,0.578812196033517
"Mn 0.05","Mn",0.062,"Zn",141.175603398158,239.937024118207,0.588386073041428
"K 0.5","K",0.522,"Zn",253.110000210138,239.937024118207,1.05490180659006
"Na 0.2","Na",0.182,"Zn",223.363585015869,239.937024118207,0.930925878724857
"Mn 0.02","Mn",0.032,"Zn",248.028855080976,239.937024118207,1.03372481171886
"Mn 0.2","Mn",0.223,"Zn",240.451910122567,239.937024118207,1.00214592144023
"K 0.1","K",0.107,"Zn",838.742890409402,239.937024118207,3.49567930790118
"Ca 0.05","Ca",0.058,"Zn",239.688789236555,239.937024118207,0.998965416518924
"Cu 0","Cu",0.011,"Zn",266.344540044635,239.937024118207,1.11006019610137
"K 0.2","K",0.211,"Zn",342.447788252645,239.937024118207,1.42724029153557
"Cu 0.5","Cu",0.582,"Zn",235.268947098247,239.937024118207,0.980544573989298
