"ORF","Significant"
"YGL038C",FALSE
"YPL134C",TRUE
"YOR222W",FALSE
"YBR025C",TRUE
"YGL055W",TRUE
"YBR230C",FALSE
"YIL136W",TRUE
"YOL032W",TRUE
"YJR073C",TRUE
"YBR129C",TRUE
"YDL019C",TRUE
"YHR073W",FALSE
"YKR003W",TRUE
"YHR001W",TRUE
"YJR051W",FALSE
"YJL002C",FALSE
"YOR103C",FALSE
"YOR085W",TRUE
"YGL226C-A",FALSE
"YKL215C",FALSE
"YPL196W",FALSE
"YHR179W",FALSE
"YPL171C",FALSE
"YDR071C",TRUE
"YER165W",TRUE
"YGR078C",FALSE
"YMR174C",TRUE
"YDR348C",FALSE
"YDR251W",FALSE
"YKR065C",FALSE
"YIR006C",FALSE
"YKL025C",TRUE
"YHR063C",TRUE
"YIL145C",FALSE
"YKR002W",FALSE
"YDL173W",TRUE
"YCR077C",TRUE
"YLR199C",FALSE
"YNL015W",TRUE
"YGR178C",TRUE
"YDL053C",FALSE
"YBR094W",FALSE
"YER059W",TRUE
"YEL058W",FALSE
"YBR222C",TRUE
"YER178W",FALSE
"YBR221C",FALSE
"YLR044C",FALSE
"YLR134W",TRUE
"YGR087C",TRUE
"YCL043C",TRUE
"YIL013C",TRUE
"YPL058C",TRUE
"YNL231C",TRUE
"YNL264C",TRUE
"YOR153W",FALSE
"YGR193C",FALSE
"YBR035C",FALSE
"YBL017C",TRUE
"YPL154C",TRUE
"YMR231W",TRUE
"YLR064W",FALSE
"YKR046C",TRUE
"YOR158W",FALSE
"YJR034W",FALSE
"YBL030C",TRUE
"YOL147C",TRUE
"YGL153W",FALSE
"YDL065C",FALSE
"YLR324W",FALSE
"YJL179W",FALSE
"YGR240C",TRUE
"YMR205C",TRUE
"YIL107C",FALSE
"YOR122C",TRUE
"YNL149C",TRUE
"YML125C",FALSE
"YPL206C",TRUE
"YGL025C",FALSE
"YBR196C",FALSE
"YCR012W",TRUE
"YKL127W",FALSE
"YMR105C",TRUE
"YGR132C",FALSE
"YGR231C",TRUE
"YDL236W",FALSE
"YDR481C",FALSE
"YGR233C",FALSE
"YPL031C",TRUE
"YJL117W",TRUE
"YBR106W",TRUE
"YGL023C",TRUE
"YER053C",TRUE
"YIL045W",FALSE
"YHR034C",FALSE
"YGR086C",TRUE
"YBL022C",FALSE
"YPR154W",TRUE
"YBL051C",TRUE
"YKL164C",FALSE
"YPR113W",TRUE
"YBL105C",TRUE
"YMR008C",TRUE
"YMR006C",FALSE
"YOR281C",FALSE
"YGL008C",TRUE
"YPL036W",TRUE
"YGL006W",TRUE
"YER003C",TRUE
"YGL167C",TRUE
"YDL095W",TRUE
"YAL023C",TRUE
"YJR143C",FALSE
"YGR199W",FALSE
"YKL128C",FALSE
"YGL037C",TRUE
"YOR145C",FALSE
"YLR209C",TRUE
"YML069W",TRUE
"YCL047C",TRUE
"YNL102W",TRUE
"YBR088C",FALSE
"YJR006W",FALSE
"YEL055C",FALSE
"YMR129W",TRUE
"YLL023C",TRUE
"YNR052C",TRUE
"YNL055C",TRUE
"YMR267W",FALSE
"YDR452W",TRUE
"YGR123C",FALSE
"YHR201C",TRUE
"YML016C",TRUE
"YEL060C",TRUE
"YMR297W",TRUE
"YCL057W",TRUE
"YER012W",TRUE
"YOR362C",TRUE
"YPR103W",FALSE
"YJL001W",TRUE
"YFR050C",TRUE
"YMR314W",FALSE
"YOL038W",TRUE
"YBL041W",FALSE
"YML092C",FALSE
"YGR135W",FALSE
"YIR008C",TRUE
"YIL095W",TRUE
"YMR278W",TRUE
"YDR300C",FALSE
"YOR323C",FALSE
"YER023W",TRUE
"YLL036C",FALSE
"YGL120C",FALSE
"YKL181W",TRUE
"YER099C",TRUE
"YHL011C",TRUE
"YBL068W",FALSE
"YOL061W",FALSE
"YOR361C",TRUE
"YBL064C",TRUE
"YJL079C",TRUE
"YKR013W",TRUE
"YDL055C",TRUE
"YNL169C",TRUE
"YMR308C",FALSE
"YKL077W",FALSE
"YAL017W",FALSE
"YDR505C",TRUE
"YML017W",TRUE
"YLL010C",FALSE
"YDR055W",FALSE
"YDR032C",TRUE
"YER089C",FALSE
"YBL056W",FALSE
"YBR125C",FALSE
"YHR076W",TRUE
"YBL057C",TRUE
"YJR059W",TRUE
"YKL039W",TRUE
"YDL230W",FALSE
"YNL016W",FALSE
"YLL013C",TRUE
"YGL014W",FALSE
"YDR496C",FALSE
"YLR414C",TRUE
"YOR157C",TRUE
"YGR253C",TRUE
"YER094C",TRUE
"YPL212C",FALSE
"YOR243C",TRUE
"YHR037W",FALSE
"YLR196W",FALSE
"YCR057C",TRUE
"YJR111C",TRUE
"YGL062W",TRUE
"YBR218C",TRUE
"YOR347C",TRUE
"YNL010W",FALSE
"YHR001W-A",FALSE
"YPR191W",TRUE
"YFR033C",FALSE
"YDR529C",TRUE
"YIL121W",TRUE
"YHR074W",TRUE
"YDL103C",TRUE
"YGR258C",TRUE
"YEL037C",TRUE
"R0030W",FALSE
"YGL246C",TRUE
"YKL019W",FALSE
"YNL216W",TRUE
"YOR101W",TRUE
"YNL098C",FALSE
"YOR048C",FALSE
"YJR033C",TRUE
"YPL246C",TRUE
"YAL036C",TRUE
"YGR173W",TRUE
"YCR036W",TRUE
"YOR265W",TRUE
"YML030W",FALSE
"YNR018W",TRUE
"YLR248W",TRUE
"YOR220W",FALSE
"YDL135C",FALSE
"YOR285W",TRUE
"YBR049C",FALSE
"YJL217W",TRUE
"YDR028C",FALSE
"YBR002C",TRUE
"YOR207C",FALSE
"YFR051C",FALSE
"YPL010W",FALSE
"YLR059C",FALSE
"YAR007C",TRUE
"YNL312W",TRUE
"YJL173C",TRUE
"YOR217W",TRUE
"YJR068W",FALSE
"YNL290W",FALSE
"YOL094C",FALSE
"YBR087W",FALSE
"YBR052C",TRUE
"YDR379W",FALSE
"YBR260C",TRUE
"YFL047W",FALSE
"YER067W",TRUE
"YLR071C",FALSE
"YCR027C",TRUE
"YPR165W",TRUE
"YNL090W",TRUE
"YIL118W",TRUE
"YNL180C",TRUE
"YNL163C",TRUE
"YDR487C",TRUE
"YOL143C",TRUE
"YBR256C",FALSE
"YCR028C-A",FALSE
"YMR139W",FALSE
"YBR192W",TRUE
"YNL207W",TRUE
"YEL024W",TRUE
"YHR197W",TRUE
"YLL034C",FALSE
"YOR095C",TRUE
"YMR247C",TRUE
"YDR091C",TRUE
"YLR009W",FALSE
"YNL002C",FALSE
"YGL107C",TRUE
"YEL050C",TRUE
"YDR465C",TRUE
"YMR235C",FALSE
"YCL028W",TRUE
"YER070W",TRUE
"YJL026W",TRUE
"YGR180C",TRUE
"YPL123C",TRUE
"YLR371W",TRUE
"YBR229C",TRUE
"YMR258C",TRUE
"YPR010C",TRUE
"YOR341W",TRUE
"YJL148W",TRUE
"YOR340C",TRUE
"YNL248C",TRUE
"YOL005C",FALSE
"YOR151C",FALSE
"YIL021W",FALSE
"YJL140W",TRUE
"YBR154C",TRUE
"YDR404C",FALSE
"YOR224C",FALSE
"YGL070C",FALSE
"YHR143W-A",FALSE
"YNL113W",FALSE
"YKR025W",FALSE
"YPR110C",FALSE
"YDL150W",FALSE
"YNL330C",TRUE
"YJL121C",TRUE
"YKR081C",TRUE
"YBR079C",TRUE
"YLR075W",TRUE
"YDL082W",FALSE
"YKL006W",TRUE
"YHL001W",TRUE
"YLR029C",TRUE
"YMR121C",TRUE
"YIL133C",TRUE
"YNL069C",TRUE
"YKL180W",TRUE
"YJL177W",TRUE
"YLR061W",TRUE
"YGL031C",TRUE
"YGR148C",TRUE
"YOL127W",TRUE
"YLR344W",TRUE
"YGR034W",TRUE
"YGL103W",TRUE
"YFR032C-A",TRUE
"YOR063W",TRUE
"YGL030W",TRUE
"YDL075W",TRUE
"YLR406C",TRUE
"YBL092W",TRUE
"YPL143W",TRUE
"YOR234C",TRUE
"YMR194W",TRUE
"YPL249C-A",TRUE
"YLR185W",TRUE
"YDR500C",TRUE
"YLR325C",TRUE
"YJL189W",TRUE
"YBR031W",TRUE
"YDR012W",TRUE
"YPL131W",TRUE
"YML073C",TRUE
"YLR448W",TRUE
"YGL076C",TRUE
"YPL198W",TRUE
"YHL033C",TRUE
"YLL045C",TRUE
"YGL147C",TRUE
"YNL067W",TRUE
"YHR027C",FALSE
"YHR200W",TRUE
"YFR004W",TRUE
"YFR052W",FALSE
"YLR421C",FALSE
"YIL075C",TRUE
"YER021W",TRUE
"YDL147W",TRUE
"YDL097C",TRUE
"YPR108W",FALSE
"YOR261C",TRUE
"YDR427W",FALSE
"YDL140C",FALSE
"YPR187W",FALSE
"YOR116C",FALSE
"YLR340W",TRUE
"YDL081C",TRUE
"YDL130W",FALSE
"YOL039W",TRUE
"YDR382W",TRUE
"YGR214W",TRUE
"YLR048W",TRUE
"YOR293W",FALSE
"YMR230W",FALSE
"YOR369C",TRUE
"YDR064W",TRUE
"YJL191W",TRUE
"YOL040C",TRUE
"YLR441C",TRUE
"YML063W",TRUE
"YGL123W",TRUE
"YHL015W",TRUE
"YJL136C",FALSE
"YJL190C",TRUE
"YLR367W",TRUE
"YGL189C",TRUE
"YER131W",TRUE
"YLR388W",TRUE
"YDL061C",TRUE
"YNL178W",TRUE
"YLR167W",TRUE
"YJR123W",TRUE
"YOR096W",TRUE
"YNL096C",TRUE
"YPL081W",TRUE
"YBR189W",TRUE
"YKL145W",FALSE
"YDL007W",FALSE
"YDR394W",FALSE
"YOR259C",FALSE
"YOR117W",FALSE
"YGL048C",FALSE
"YDR333C",FALSE
"YPL009C",FALSE
"YMR131C",FALSE
"YPL012W",FALSE
"YHR065C",FALSE
"YHR069C",FALSE
"YCR035C",TRUE
"YDR280W",FALSE
"YGR095C",FALSE
"YMR229C",TRUE
"YPR137W",FALSE
"YLR357W",FALSE
"YDR303C",FALSE
"YKR008W",FALSE
"YLR033W",TRUE
"YCR052W",FALSE
"YFR037C",TRUE
"YML127W",FALSE
"YER050C",TRUE
"YNR037C",TRUE
"YGL129C",TRUE
"YJR113C",TRUE
"YMR266W",TRUE
"YER125W",FALSE
"YGR152C",FALSE
"YHR087W",TRUE
"YNL254C",FALSE
"YGL244W",FALSE
"YGL252C",FALSE
"YDR233C",TRUE
"YDL204W",TRUE
"YOR014W",FALSE
"YPL183C",FALSE
"YGR275W",TRUE
"YNL206C",FALSE
"YDR190C",FALSE
"YPL235W",TRUE
"YCR009C",FALSE
"YDR388W",TRUE
"YKL212W",FALSE
"YDR129C",FALSE
"YER043C",TRUE
"YLR180W",TRUE
"YDR502C",TRUE
"YPL273W",FALSE
"YNL026W",TRUE
"YFR040W",TRUE
"YPL218W",FALSE
"YDL153C",TRUE
"YKL117W",TRUE
"YER019C-A",TRUE
"YHL034C",TRUE
"YPR129W",FALSE
"YHR205W",FALSE
"YMR214W",FALSE
"YGL011C",TRUE
"YGR049W",FALSE
"YBR037C",TRUE
"YOR367W",FALSE
"YJL080C",TRUE
"YER120W",FALSE
"YMR272C",TRUE
"YMR305C",TRUE
"YGL028C",TRUE
"YGR279C",TRUE
"YKL148C",TRUE
"YLL041C",TRUE
"YKL141W",TRUE
"YOL071W",FALSE
"YBR269C",TRUE
"YLR022C",TRUE
"YKL193C",TRUE
"YGL056C",TRUE
"YBR214W",TRUE
"YDR164C",FALSE
"YIR022W",FALSE
"YNR026C",FALSE
"YLR208W",FALSE
"YMR079W",TRUE
"YGL233W",FALSE
"YPL085W",FALSE
"YBL050W",TRUE
"YBR080C",FALSE
"YNL287W",FALSE
"YLR268W",FALSE
"YPR181C",FALSE
"YIL109C",FALSE
"YDR238C",FALSE
"YGL137W",FALSE
"YIL076W",TRUE
"YDL195W",FALSE
"YLR440C",FALSE
"YFL005W",FALSE
"YDR166C",FALSE
"YFL045C",TRUE
"YIL068C",FALSE
"YLR378C",FALSE
"YPL094C",FALSE
"YOR254C",FALSE
"YML105C",FALSE
"YBR171W",TRUE
"YDR170C",FALSE
"YLR292C",TRUE
"YPR055W",FALSE
"YGR009C",FALSE
"YCR067C",TRUE
"YMR086W",TRUE
"YGL100W",TRUE
"YLR430W",FALSE
"YOR184W",TRUE
"YGR208W",TRUE
"YER081W",TRUE
"YIL074C",TRUE
"YDR023W",TRUE
"YOR165W",TRUE
"YDL168W",FALSE
"YNL049C",TRUE
"YHR098C",TRUE
"YLR321C",FALSE
"YJL145W",TRUE
"YOR021C",TRUE
"YBL102W",FALSE
"YJR134C",FALSE
"YIR001C",FALSE
"YMR190C",TRUE
"YOR057W",FALSE
"YOR007C",FALSE
"YKR043C",FALSE
"YGL228W",TRUE
"YKL130C",FALSE
"YBR130C",TRUE
"YOR035C",FALSE
"YBR263W",FALSE
"YLR058C",TRUE
"YBL058W",FALSE
"YDL212W",TRUE
"YDL225W",TRUE
"YOL031C",TRUE
"YIL123W",TRUE
"YOL004W",FALSE
"YMR175W",TRUE
"YNL007C",FALSE
"YDL047W",TRUE
"YKR100C",FALSE
"YLR398C",FALSE
"YPR189W",TRUE
"YGR195W",FALSE
"YGL213C",FALSE
"YDR328C",TRUE
"YBL007C",FALSE
"YNL243W",FALSE
"YDL052C",FALSE
"YDR515W",FALSE
"YIL105C",TRUE
"YBR077C",FALSE
"YHR030C",FALSE
"YDR189W",TRUE
"YER029C",TRUE
"YFL008W",TRUE
"YJL074C",FALSE
"YLR275W",TRUE
"YLR147C",TRUE
"YLR034C",FALSE
"YGR229C",FALSE
"YML058W",TRUE
"YDR510W",TRUE
"YKL079W",FALSE
"YOR327C",TRUE
"YDR477W",TRUE
"YGL115W",FALSE
"YLR025W",TRUE
"YIL016W",TRUE
"YEL026W",TRUE
"YOR308C",TRUE
"YOR357C",TRUE
"YJL036W",FALSE
"YJR104C",TRUE
"YHR008C",FALSE
"YLL011W",TRUE
"YNR034W",TRUE
"YCR073W-A",TRUE
"YHR163W",FALSE
"YGR248W",TRUE
"YLL021W",FALSE
"YCL054W",TRUE
"YFL002C",FALSE
"YJR010C-A",TRUE
"YML055W",FALSE
"YLR066W",TRUE
"YOL052C",FALSE
"YPR069C",TRUE
"YLR146C",FALSE
"YEL031W",FALSE
"YMR107W",TRUE
"YPR133C",FALSE
"YDR464W",TRUE
"YER148W",TRUE
"YGL207W",TRUE
"YML010W",FALSE
"YGR116W",FALSE
"YHR041C",TRUE
"YML034W",TRUE
"YGL097W",FALSE
"YCL037C",FALSE
"YNL189W",TRUE
"YDR292C",TRUE
"YDL092W",FALSE
"YKR092C",FALSE
"YPR088C",FALSE
"YPL243W",FALSE
"YPL210C",FALSE
"YNL138W",TRUE
"YKL218C",FALSE
"YAL005C",TRUE
"YLL024C",TRUE
"YBL075C",TRUE
"YER103W",TRUE
"YDL229W",FALSE
"YNL209W",TRUE
"YJR045C",FALSE
"YDR293C",TRUE
"YPL106C",TRUE
"YBR169C",TRUE
"YBR283C",TRUE
"YIL143C",FALSE
"YIL030C",FALSE
"YPL232W",TRUE
"YMR183C",TRUE
"YLR250W",TRUE
"YLR369W",FALSE
"YDR086C",FALSE
"YLR452C",TRUE
"YHR064C",TRUE
"YLR362W",TRUE
"YHL007C",FALSE
"YLR389C",TRUE
"YJR117W",TRUE
"YDL130W-A",TRUE
"YGR008C",TRUE
"YIL126W",FALSE
"YOR027W",FALSE
"YLR150W",TRUE
"YMR125W",FALSE
"YCL008C",TRUE
"YGL184C",FALSE
"YGL022W",TRUE
"YLR305C",FALSE
"YMR054W",TRUE
"YMR039C",TRUE
"YDL084W",FALSE
"YIL162W",TRUE
"YNL244C",FALSE
"YJR007W",TRUE
"YPL237W",TRUE
"YDR172W",FALSE
"YBR143C",TRUE
"YDR297W",FALSE
"YML052W",TRUE
"YDR346C",TRUE
"YPL032C",TRUE
"YHR181W",TRUE
"YAR042W",FALSE
"YPL016W",FALSE
"YMR149W",TRUE
"YDR395W",FALSE
"YPL105C",FALSE
"YCR030C",TRUE
"YBR261C",FALSE
"YDR145W",FALSE
"YPL129W",TRUE
"YBR198C",FALSE
"YGL112C",FALSE
"YJR046W",TRUE
"YLR354C",TRUE
"YGL232W",FALSE
"YMR028W",TRUE
"YPL128C",TRUE
"YOR086C",FALSE
"YNL087W",FALSE
"YML072C",TRUE
"YKL027W",FALSE
"YDR212W",TRUE
"YMR291W",TRUE
"YGR205W",TRUE
"YER071C",FALSE
"YHR009C",FALSE
"YJL052W",TRUE
"YJR009C",TRUE
"YGR192C",TRUE
"YIL039W",FALSE
"YPR080W",TRUE
"YKL081W",TRUE
"YJR019C",TRUE
"YKR062W",FALSE
"YGR186W",FALSE
"YGR005C",TRUE
"YLR178C",TRUE
"YKL140W",FALSE
"YMR313C",TRUE
"YOL055C",TRUE
"YPL214C",TRUE
"YOR143C",FALSE
"YER063W",FALSE
"YNL139C",FALSE
"YHR025W",TRUE
"YCR053W",TRUE
"YIL078W",TRUE
"YKR059W",TRUE
"YMR260C",TRUE
"YPR163C",TRUE
"YMR146C",FALSE
"YDR429C",TRUE
"YGR162W",FALSE
"YGL049C",TRUE
"YPR041W",TRUE
"YPR016C",TRUE
"YDR322C-A",TRUE
"YGR181W",TRUE
"YJL143W",FALSE
"YGR033C",TRUE
"YNR017W",FALSE
"YIL022W",FALSE
"YPL063W",TRUE
"YJR135W-A",TRUE
"YEL020W-A",FALSE
"YPR040W",TRUE
"YPR074C",TRUE
"YBR117C",TRUE
"YLR327C",TRUE
"YIL137C",FALSE
"YDL110C",TRUE
"YKL056C",FALSE
"YER007C-A",FALSE
"YJR014W",TRUE
"YOR091W",FALSE
"YDR117C",TRUE
"YLR262C-A",TRUE
"YER175C",TRUE
"YKL058W",FALSE
"YDR457W",FALSE
"YGR082W",TRUE
"YNL131W",TRUE
"YMR203W",TRUE
"YPR133W-A",TRUE
"YNL070W",TRUE
"YNL121C",FALSE
"YHR117W",TRUE
"YOL006C",FALSE
"YNL088W",TRUE
"YKL203C",FALSE
"YBR162C",TRUE
"YER049W",TRUE
"YAL016W",TRUE
"YDR050C",TRUE
"YJL164C",TRUE
"YPL203W",TRUE
"YNL079C",TRUE
"YIL138C",TRUE
"YPR156C",TRUE
"YOR273C",FALSE
"YBR126C",TRUE
"YDR074W",TRUE
"YMR261C",TRUE
"YHR099W",TRUE
"YJL087C",FALSE
"YDR120C",TRUE
"YNR046W",TRUE
"YDL112W",FALSE
"YPL030W",TRUE
"YHR070W",TRUE
"YBR061C",TRUE
"YDL201W",TRUE
"YDR165W",TRUE
"YML014W",TRUE
"YDR007W",TRUE
"YER090W",TRUE
"YKL211C",TRUE
"YDR354W",FALSE
"YGL026C",FALSE
"YDR353W",FALSE
"YDR407C",FALSE
"YDR472W",TRUE
"YOR115C",FALSE
"YLR043C",TRUE
"YGR209C",TRUE
"YCR083W",TRUE
"YML028W",TRUE
"YDR453C",TRUE
"YDL015C",TRUE
"YBR058C-A",FALSE
"YML100W",TRUE
"YOL022C",FALSE
"YML085C",FALSE
"YFL037W",FALSE
"YML124C",FALSE
"YOR187W",FALSE
"YOR251C",TRUE
"YCR084C",FALSE
"YMR071C",FALSE
"YGR080W",FALSE
"YBR166C",TRUE
"YGR185C",TRUE
"YPL207W",TRUE
"YGL050W",TRUE
"YKL210W",FALSE
"YDR390C",TRUE
"YHR111W",TRUE
"YDR177W",TRUE
"YDR092W",TRUE
"YMR022W",TRUE
"YDL064W",TRUE
"YDL122W",TRUE
"YBR058C",TRUE
"YMR304W",TRUE
"YOR124C",TRUE
"YER151C",FALSE
"YFR010W",TRUE
"YGR184C",TRUE
"YML013W",FALSE
"YMR067C",TRUE
"YDR330W",TRUE
"YBR273C",TRUE
"YGR048W",TRUE
"YDL190C",FALSE
"YKL010C",FALSE
"YGR019W",TRUE
"YBR006W",TRUE
"YDR470C",TRUE
"YKL035W",FALSE
"YPL186C",TRUE
"YKL216W",FALSE
"YMR271C",TRUE
"YJL130C",FALSE
"YEL021W",TRUE
"YLR420W",TRUE
"YML106W",TRUE
"YKL024C",FALSE
"YBL039C",TRUE
"YJR103W",FALSE
"YKL014C",TRUE
"YNL229C",TRUE
"YIL008W",FALSE
"YDL058W",FALSE
"YKR042W",TRUE
"YJL109C",TRUE
"YLR222C",TRUE
"YMR093W",FALSE
"YBL004W",TRUE
"YLR409C",FALSE
"YGR090W",TRUE
"YIL091C",TRUE
"YDR324C",FALSE
"YDR449C",TRUE
"YER082C",FALSE
"YGR128C",FALSE
"YHR196W",TRUE
"YJR049C",TRUE
"YEL040W",TRUE
"YEL038W",TRUE
"YLR386W",FALSE
"YEL013W",TRUE
"YML115C",TRUE
"YGR094W",TRUE
"YNL212W",TRUE
"YGL227W",TRUE
"YLR410W",FALSE
"YDL185W",TRUE
"YHR039C-A",TRUE
"YPR036W",FALSE
"YBR127C",TRUE
"YHR060W",FALSE
"YOR332W",TRUE
"YKL080W",TRUE
"YLR447C",FALSE
"YGR020C",TRUE
"YEL051W",TRUE
"YNL321W",TRUE
"YOR270C",FALSE
"YKR001C",FALSE
"YLL040C",FALSE
"YOR132W",TRUE
"YOR089C",TRUE
"YNR006W",TRUE
"YHR012W",TRUE
"YDR495C",FALSE
"YPL120W",TRUE
"YJL154C",TRUE
"YPR173C",TRUE
"YOR069W",TRUE
"YDR027C",TRUE
"YDR372C",TRUE
"YGL225W",FALSE
"YLR337C",TRUE
"YFL004W",FALSE
"YPL019C",FALSE
"YJL012C",TRUE
"YMR197C",TRUE
"YEL002C",TRUE
"YOR043W",TRUE
"YNL197C",FALSE
"YOL097C",TRUE
"YOR230W",TRUE
"YFL010C",TRUE
"YGR194C",FALSE
"YJR133W",TRUE
"YGL173C",FALSE
"YPL252C",FALSE
"YJL141C",TRUE
"YML007W",TRUE
"YPL239W",FALSE
"YBL029C-A",FALSE
"YBL036C",TRUE
"YBL055C",FALSE
"YGL060W",FALSE
"YBR053C",TRUE
"YBR056W",TRUE
"YBR085C-A",TRUE
"YBR096W",FALSE
"YBR287W",TRUE
"YLL048C",FALSE
"YDR135C",TRUE
"YGR203W",FALSE
"YHR135C",FALSE
"YNL154C",FALSE
"YCL042W",TRUE
"YCR004C",TRUE
"YCR016W",FALSE
"YCR043C",TRUE
"YCR051W",TRUE
"YCR090C",FALSE
"YPL087W",FALSE
"YNL064C",TRUE
"YDL085C-A",TRUE
"YDL086W",TRUE
"YDL124W",TRUE
"YDL144C",FALSE
"YDR061W",TRUE
"YDR248C",FALSE
"YDR341C",FALSE
"YDR391C",FALSE
"YLR249W",TRUE
"YEL073C",TRUE
"YER010C",FALSE
"YER079W",FALSE
"YER134C",FALSE
"YER156C",TRUE
"YER188W",FALSE
"YKL065C",FALSE
"YDL072C",TRUE
"YDL120W",FALSE
"YFR006W",TRUE
"YFR016C",FALSE
"YGL101W",FALSE
"YGL039W",TRUE
"YGL082W",FALSE
"YGL108C",FALSE
"YGL140C",FALSE
"YGL185C",FALSE
"YGL242C",TRUE
"YNL160W",TRUE
"YGR017W",TRUE
"YGR054W",FALSE
"YGR111W",TRUE
"YGR125W",FALSE
"YGR130C",TRUE
"YGR201C",TRUE
"YGR210C",FALSE
"YGR250C",TRUE
"YGR266W",TRUE
"YGR234W",TRUE
"YHR029C",TRUE
"YMR241W",TRUE
"YHR020W",TRUE
"YHR045W",FALSE
"YHR097C",TRUE
"YHR112C",FALSE
"YHR122W",FALSE
"YHR127W",FALSE
"YHR138C",TRUE
"YHR202W",TRUE
"YIL002W-A",TRUE
"YIL108W",FALSE
"YIL156W-B",FALSE
"YMR152W",TRUE
"YGR172C",TRUE
"YNL044W",TRUE
"YGL198W",FALSE
"YIR035C",TRUE
"YJL055W",TRUE
"YJL068C",TRUE
"YJL133C-A",FALSE
"YJL171C",TRUE
"YJR096W",FALSE
"YJR142W",TRUE
"YKL094W",TRUE
"YLR200W",FALSE
"YKL033W-A",TRUE
"YKL065W-A",FALSE
"YKL069W",TRUE
"YKL091C",FALSE
"YKL100C",FALSE
"YKR018C",TRUE
"YKL196C",FALSE
"YPR125W",FALSE
"YLR118C",FALSE
"YLR126C",TRUE
"YLR177W",TRUE
"YLR179C",TRUE
"YLR225C",TRUE
"YLR257W",TRUE
"YLR287C",TRUE
"YLR345W",FALSE
"YLR361C-A",TRUE
"YLR419W",FALSE
"YLR460C",TRUE
"YPR058W",FALSE
"YPR024W",TRUE
"YMR302C",TRUE
"YML079W",TRUE
"YML131W",TRUE
"YML025C",TRUE
"YMR027W",FALSE
"YMR074C",FALSE
"YMR087W",TRUE
"YMR090W",TRUE
"YMR099C",TRUE
"YMR178W",FALSE
"YMR196W",TRUE
"YMR209C",TRUE
"YMR226C",FALSE
"YFR049W",TRUE
"YMR315W",TRUE
"YKL067W",TRUE
"YNL040W",TRUE
"YNL108C",TRUE
"YNL115C",TRUE
"YNL134C",TRUE
"YNL181W",FALSE
"YNL208W",TRUE
"YNL247W",TRUE
"YNR021W",FALSE
"YNR034W-A",TRUE
"YOL057W",FALSE
"YOL098C",TRUE
"YPR028W",TRUE
"YOR020W-A",TRUE
"YGR281W",TRUE
"YOR131C",TRUE
"YOR283W",TRUE
"YOR289W",TRUE
"YDR057W",TRUE
"YDL235C",TRUE
"YFR003C",TRUE
"YKL126W",FALSE
"YMR104C",TRUE
"YOR291W",FALSE
"YPL067C",FALSE
"YPL199C",TRUE
"YPL225W",TRUE
"YPL247C",FALSE
"YGR198W",FALSE
"YOL092W",TRUE
"YPR010C-A",TRUE
"YPR063C",FALSE
"YPR089W",FALSE
"YPR097W",FALSE
"YDR368W",FALSE
"YPR114W",TRUE
"YPR127W",TRUE
"YPR148C",TRUE
"YLR120C",TRUE
"YFL038C",TRUE
"YBR264C",FALSE
"YER031C",FALSE
"YGL210W",TRUE
"YKR014C",TRUE
"YLR262C",TRUE
"YML001W",FALSE
"YDR381W",TRUE
"YKL214C",TRUE
"YDR002W",FALSE
"YIL063C",TRUE
"YBR054W",TRUE
"YBR111C",TRUE
"YHR017W",TRUE
"YHR016C",FALSE
"YMR089C",FALSE
"YOR272W",FALSE
"YJR099W",FALSE
"YOL109W",TRUE
"YNR029C",FALSE
"YGR211W",TRUE
"YOL154W",TRUE
"YMR243C",TRUE
"YGL255W",TRUE
"YKL175W",TRUE
"YBR046C",TRUE
"YGR285C",TRUE
"YNL241C",TRUE
